feature_id,customer_id,feature_type,amount,start_date,end_date
4844,1182,Loan,82792.67,2022-08-24,2023-08-24
4845,4366,Locker,17791.65,2016-08-30,2021-08-29
4846,6866,Insurance,83611.1,2016-03-18,2017-03-18
4847,7637,Locker,7882.74,2015-12-03,2016-12-02
4848,583,Locker,70676.82,2023-04-12,2024-04-11
4849,3795,Insurance,12157.14,2021-09-21,2022-09-21
4850,3013,Insurance,5360.46,2018-09-23,2020-09-22
4851,2095,Locker,17065.71,2022-12-01,2023-12-01
4852,5639,Locker,90186.19,2022-08-09,2024-08-08
4853,1072,Overdraft,12142.55,2017-05-26,2018-05-26
4854,6227,Credit Card,87837.89,2015-05-22,2019-05-21
4855,2297,Locker,64895.48,2022-06-25,2023-06-25
4856,1239,Insurance,98426.68,2022-05-25,2026-05-24
4857,4174,Insurance,86635.15,2023-03-15,2024-03-14
4858,2276,Overdraft,59741.04,2017-03-03,2018-03-03
4859,2842,Credit Card,46369.12,2020-08-05,2025-08-04
4860,3755,Locker,42778.29,2019-06-05,2021-06-04
4861,5193,Loan,49050.34,2016-02-02,2020-02-01
4862,7877,Credit Card,21428.32,2021-10-13,2024-10-12
4863,7661,Loan,28348.94,2022-05-28,2023-05-28
4864,2685,Overdraft,45714.05,2021-06-24,2022-06-24
4865,7225,Credit Card,46095.52,2020-12-12,2024-12-11
4866,5867,Overdraft,1663.05,2015-10-14,2020-10-12
4867,45,Locker,52694.53,2023-11-08,2026-11-07
4868,5653,Locker,77725.73,2021-01-30,2023-01-30
4869,3051,Loan,66736.97,2015-04-19,2017-04-18
4870,346,Credit Card,83313.18,2015-10-12,2019-10-11
4871,5504,Insurance,38119.88,2015-10-02,2019-10-01
4872,7530,Credit Card,80810.22,2015-11-01,2018-10-31
4873,1669,Locker,62609.9,2021-07-13,2023-07-13
4874,1890,Loan,42319.46,2023-12-09,2024-12-08
4875,1489,Insurance,17228.77,2021-02-08,2024-02-08
4876,4194,Locker,9009.2,2019-11-04,2021-11-03
4877,3926,Insurance,33410.24,2019-10-28,2022-10-27
4878,6615,Credit Card,33277.52,2016-07-08,2021-07-07
4879,3594,Insurance,60997.58,2016-04-16,2019-04-16
4880,7605,Overdraft,74008.42,2019-04-03,2023-04-02
4881,6930,Credit Card,63048.07,2019-09-06,2021-09-05
4882,568,Locker,61190.84,2016-10-08,2017-10-08
4883,3451,Insurance,97255.83,2022-03-17,2026-03-16
4884,6195,Loan,66742.01,2019-01-16,2024-01-15
4885,5056,Locker,47087.84,2020-03-17,2022-03-17
4886,5321,Credit Card,27193.74,2021-03-17,2023-03-17
4887,5609,Insurance,92692.72,2015-03-02,2019-03-01
4888,1576,Credit Card,90943.54,2019-03-08,2023-03-07
4889,844,Insurance,2176.18,2015-02-17,2017-02-16
4890,1973,Credit Card,20096.67,2021-02-20,2024-02-20
4891,5412,Overdraft,84420.4,2021-11-12,2024-11-11
4892,4411,Overdraft,7296.71,2018-01-07,2022-01-06
4893,2618,Overdraft,63568.55,2020-03-12,2025-03-11
4894,4126,Insurance,67167.76,2022-11-15,2025-11-14
4895,1408,Insurance,94873.94,2019-07-17,2020-07-16
4896,1979,Loan,61325.56,2020-07-19,2025-07-18
4897,4852,Loan,53924.79,2015-12-16,2018-12-15
4898,1771,Locker,97271.04,2020-03-05,2021-03-05
4899,1358,Credit Card,16485.16,2016-01-15,2020-01-14
4900,6428,Locker,56286.33,2019-04-08,2021-04-07
4901,1905,Locker,86021.87,2023-01-07,2025-01-06
4902,1309,Locker,30616.4,2016-02-20,2020-02-19
4903,4535,Overdraft,16504.94,2021-12-02,2025-12-01
4904,3027,Credit Card,68155.5,2016-01-22,2019-01-21
4905,7146,Insurance,19498.98,2016-02-13,2018-02-12
4906,6554,Locker,47211.72,2017-08-17,2020-08-16
4907,6229,Credit Card,39588.78,2017-06-19,2021-06-18
4908,5471,Insurance,44162.94,2021-07-27,2022-07-27
4909,915,Locker,76692.9,2016-09-06,2021-09-05
4910,652,Locker,20933.95,2022-12-28,2023-12-28
4911,2596,Credit Card,36849.84,2015-04-18,2018-04-17
4912,7285,Locker,63589.18,2023-06-18,2027-06-17
4913,3926,Insurance,72946.24,2022-03-25,2023-03-25
4914,5680,Overdraft,59488.44,2020-04-30,2025-04-29
4915,1383,Locker,61114.45,2017-10-19,2022-10-18
4916,5374,Credit Card,88146.95,2021-12-06,2025-12-05
4917,4941,Overdraft,34397.57,2022-12-15,2026-12-14
4918,6966,Loan,74486.98,2016-03-17,2020-03-16
4919,1516,Credit Card,70904.47,2015-10-05,2016-10-04
4920,1834,Locker,74083.07,2016-06-18,2017-06-18
4921,5844,Credit Card,40095.78,2020-01-24,2023-01-23
4922,783,Insurance,28719.62,2022-03-04,2025-03-03
4923,5048,Locker,23816.49,2019-05-06,2023-05-05
4924,7650,Loan,3279.23,2022-07-25,2026-07-24
4925,3156,Loan,91027.0,2017-11-29,2020-11-28
4926,6674,Credit Card,24396.2,2016-05-13,2018-05-13
4927,2126,Loan,96016.69,2023-03-08,2024-03-07
4928,6937,Locker,92697.96,2021-07-24,2022-07-24
4929,5370,Insurance,50934.91,2018-07-31,2021-07-30
4930,7915,Loan,65275.34,2023-01-10,2026-01-09
4931,6664,Locker,47513.07,2018-05-30,2023-05-29
4932,5746,Locker,60217.52,2018-10-02,2019-10-02
4933,1461,Overdraft,41243.14,2018-11-29,2023-11-28
4934,4491,Overdraft,60531.79,2019-06-08,2021-06-07
4935,3829,Loan,1946.88,2018-08-25,2022-08-24
4936,4501,Credit Card,29624.68,2023-06-10,2026-06-09
4937,3426,Insurance,79910.87,2023-12-23,2024-12-22
4938,7068,Overdraft,96100.42,2015-01-16,2020-01-15
4939,5825,Locker,4374.17,2018-09-08,2022-09-07
4940,5454,Credit Card,91468.87,2023-12-11,2027-12-10
4941,7051,Locker,95307.84,2019-01-12,2024-01-11
4942,3325,Insurance,98377.42,2017-05-14,2022-05-13
4943,4322,Credit Card,12898.08,2017-11-06,2020-11-05
4944,4366,Credit Card,41338.19,2016-10-27,2021-10-26
4945,2763,Locker,21791.92,2019-04-13,2023-04-12
4946,391,Credit Card,9969.95,2018-11-22,2019-11-22
4947,925,Insurance,79059.9,2020-08-24,2021-08-24
4948,3968,Overdraft,70281.69,2018-06-12,2023-06-11
4949,6335,Locker,90805.17,2019-11-08,2021-11-07
4950,4352,Locker,76455.36,2018-08-18,2019-08-18
4951,2617,Loan,34330.14,2015-11-16,2019-11-15
4952,6406,Credit Card,57067.48,2023-06-24,2026-06-23
4953,7221,Insurance,34482.09,2021-04-21,2026-04-20
4954,5471,Loan,13663.55,2022-01-13,2024-01-13
4955,5535,Credit Card,12029.37,2021-03-15,2025-03-14
4956,5847,Insurance,6268.96,2021-07-18,2023-07-18
4957,4428,Overdraft,43408.77,2022-08-06,2026-08-05
4958,4093,Insurance,16317.45,2015-12-28,2019-12-27
4959,7666,Loan,97134.36,2020-07-01,2024-06-30
4960,3267,Overdraft,17519.3,2018-08-01,2022-07-31
4961,6103,Insurance,19005.26,2021-11-21,2022-11-21
4962,789,Overdraft,53850.21,2023-08-28,2026-08-27
4963,5664,Credit Card,14971.03,2016-02-13,2017-02-12
4964,1888,Insurance,2590.46,2021-10-01,2026-09-30
4965,6361,Insurance,57303.1,2017-06-18,2018-06-18
4966,6403,Locker,77037.3,2015-04-21,2017-04-20
4967,3813,Overdraft,83546.66,2023-08-27,2027-08-26
4968,7134,Loan,29606.46,2021-12-25,2023-12-25
4969,6019,Locker,4382.01,2020-07-03,2024-07-02
4970,5694,Loan,68550.39,2019-12-26,2024-12-24
4971,7917,Loan,32361.79,2018-10-02,2019-10-02
4972,7481,Loan,34055.44,2022-07-15,2023-07-15
4973,4070,Locker,21114.23,2019-10-12,2023-10-11
4974,5881,Insurance,89819.77,2015-11-12,2018-11-11
4975,4326,Locker,68584.12,2020-01-30,2023-01-29
4976,3464,Overdraft,13824.34,2015-02-04,2019-02-03
4977,102,Loan,36097.74,2017-02-17,2021-02-16
4978,2109,Locker,73559.01,2020-05-09,2022-05-09
4979,2266,Locker,95540.2,2017-04-01,2022-03-31
4980,3787,Locker,30691.73,2016-05-26,2021-05-25
4981,4133,Overdraft,74127.6,2018-10-08,2021-10-07
4982,614,Loan,64178.24,2016-08-19,2018-08-19
4983,1331,Locker,79129.56,2023-09-20,2027-09-19
4984,266,Insurance,70898.49,2023-07-31,2026-07-30
4985,5880,Overdraft,5997.28,2017-12-03,2019-12-03
4986,4695,Overdraft,46229.8,2023-11-25,2027-11-24
4987,3411,Credit Card,81345.28,2018-11-12,2023-11-11
4988,6313,Locker,77357.65,2021-09-15,2025-09-14
4989,3771,Loan,6624.82,2023-06-23,2026-06-22
4990,7106,Loan,83498.63,2017-05-02,2022-05-01
4991,3188,Credit Card,87091.04,2018-10-22,2020-10-21
4992,6710,Overdraft,28078.24,2015-04-29,2016-04-28
4993,4876,Overdraft,83163.57,2018-01-25,2023-01-24
4994,7961,Overdraft,92081.44,2016-02-07,2020-02-06
4995,6189,Credit Card,82678.69,2015-11-02,2018-11-01
4996,1147,Loan,68614.92,2023-12-03,2025-12-02
4997,4000,Locker,51016.76,2020-08-13,2024-08-12
4998,2385,Insurance,47066.88,2016-02-09,2019-02-08
4999,7904,Overdraft,55861.61,2015-08-17,2019-08-16
5000,3143,Credit Card,59412.8,2020-06-12,2024-06-11
5001,4550,Credit Card,84637.54,2023-12-29,2025-12-28
5002,5381,Locker,24549.62,2018-05-27,2023-05-26
5003,5709,Insurance,10990.48,2018-04-12,2023-04-11
5004,715,Locker,82366.09,2015-12-12,2018-12-11
5005,7367,Insurance,55272.52,2016-09-06,2020-09-05
5006,3767,Insurance,10992.57,2018-05-26,2021-05-25
5007,2803,Loan,87286.11,2015-01-25,2016-01-25
5008,7261,Insurance,60703.59,2015-06-22,2018-06-21
5009,675,Loan,65691.91,2023-10-17,2024-10-16
5010,457,Locker,72362.03,2017-12-31,2018-12-31
5011,1932,Insurance,25960.36,2022-07-08,2025-07-07
5012,385,Loan,99748.19,2022-12-18,2027-12-17
5013,5600,Overdraft,26621.87,2016-11-22,2017-11-22
5014,4482,Loan,31473.7,2022-11-09,2027-11-08
5015,4092,Insurance,93421.75,2023-05-17,2025-05-16
5016,2239,Locker,73469.13,2017-09-14,2022-09-13
5017,6547,Locker,28924.84,2023-08-07,2025-08-06
5018,793,Credit Card,97956.51,2018-08-28,2021-08-27
5019,5548,Insurance,15981.89,2017-02-13,2019-02-13
5020,5602,Insurance,80558.35,2020-12-23,2023-12-23
5021,2257,Locker,41746.0,2021-02-15,2026-02-14
5022,7057,Credit Card,78328.17,2016-12-26,2019-12-26
5023,7375,Insurance,86819.96,2020-10-28,2021-10-28
5024,5530,Insurance,28532.87,2021-11-20,2026-11-19
5025,3019,Locker,28492.64,2021-04-21,2024-04-20
5026,6302,Overdraft,76998.47,2021-12-23,2026-12-22
5027,5256,Overdraft,95536.6,2022-12-29,2027-12-28
5028,2674,Insurance,81070.59,2022-07-04,2024-07-03
5029,5205,Overdraft,88279.93,2016-01-24,2019-01-23
5030,5084,Locker,99094.29,2015-09-26,2018-09-25
5031,301,Locker,84452.73,2023-07-25,2027-07-24
5032,6402,Credit Card,20191.45,2017-04-18,2019-04-18
5033,2770,Overdraft,92367.81,2018-05-08,2019-05-08
5034,7621,Credit Card,79555.09,2016-02-11,2020-02-10
5035,3365,Credit Card,61409.38,2018-03-09,2021-03-08
5036,3040,Overdraft,97465.32,2021-01-08,2024-01-08
5037,4455,Locker,48281.39,2015-01-02,2020-01-01
5038,4611,Locker,7744.72,2016-07-18,2020-07-17
5039,6918,Loan,13004.57,2015-09-07,2016-09-06
5040,7348,Insurance,5929.84,2021-09-07,2025-09-06
5041,2006,Credit Card,39603.07,2023-11-12,2028-11-10
5042,3101,Credit Card,81502.09,2021-12-21,2023-12-21
5043,164,Locker,49268.27,2022-06-13,2027-06-12
5044,7937,Credit Card,47409.02,2018-01-18,2020-01-18
5045,5891,Insurance,50771.16,2015-04-30,2017-04-29
5046,4610,Loan,42512.88,2019-05-14,2021-05-13
5047,4220,Locker,64879.98,2018-09-13,2019-09-13
5048,5803,Locker,97927.09,2018-03-09,2021-03-08
5049,1628,Locker,56894.38,2017-03-12,2021-03-11
5050,7541,Insurance,63980.86,2015-09-02,2016-09-01
5051,4541,Credit Card,83102.86,2022-05-11,2026-05-10
5052,2447,Credit Card,37538.86,2023-08-08,2027-08-07
5053,2850,Locker,52549.23,2017-09-30,2021-09-29
5054,2401,Loan,58820.13,2021-11-08,2026-11-07
5055,6698,Insurance,31639.46,2023-06-15,2026-06-14
5056,943,Locker,45868.41,2017-09-26,2019-09-26
5057,6981,Insurance,61784.85,2020-10-29,2024-10-28
5058,3879,Locker,56893.79,2018-02-11,2020-02-11
5059,5260,Loan,57154.7,2022-12-21,2024-12-20
5060,2654,Insurance,56757.09,2019-03-20,2020-03-19
5061,4041,Insurance,66060.12,2022-10-04,2027-10-03
5062,458,Credit Card,75097.37,2023-01-28,2024-01-28
5063,7739,Loan,45509.98,2018-05-18,2022-05-17
5064,3805,Locker,56488.06,2019-08-08,2024-08-06
5065,2555,Locker,99453.57,2022-09-04,2027-09-03
5066,1121,Insurance,7565.65,2017-08-08,2021-08-07
5067,4416,Locker,17339.58,2015-02-22,2018-02-21
5068,93,Locker,82973.79,2016-04-25,2017-04-25
5069,1356,Credit Card,17966.64,2017-03-18,2018-03-18
5070,1257,Loan,62453.27,2019-06-25,2021-06-24
5071,4202,Credit Card,53470.68,2018-10-20,2019-10-20
5072,6407,Overdraft,17819.16,2015-10-20,2017-10-19
5073,4206,Overdraft,2378.27,2018-01-14,2019-01-14
5074,4751,Insurance,15741.17,2023-12-25,2024-12-24
5075,2903,Loan,25895.36,2019-05-30,2021-05-29
5076,4208,Loan,44215.5,2022-05-15,2025-05-14
5077,449,Overdraft,51649.7,2015-07-31,2016-07-30
5078,248,Loan,18643.51,2023-07-11,2024-07-10
5079,4578,Locker,82413.28,2015-07-28,2018-07-27
5080,5672,Overdraft,44990.08,2023-04-17,2028-04-15
5081,7878,Loan,29420.59,2018-05-17,2020-05-16
5082,75,Credit Card,74284.48,2023-10-29,2025-10-28
5083,1338,Credit Card,32179.75,2022-04-24,2024-04-23
5084,6043,Insurance,31034.61,2016-11-29,2019-11-29
5085,2658,Credit Card,77520.42,2015-03-14,2017-03-13
5086,1057,Loan,98467.2,2015-01-09,2017-01-08
5087,4175,Insurance,73019.12,2017-01-02,2021-01-01
5088,779,Credit Card,42585.6,2015-09-14,2016-09-13
5089,7958,Locker,51637.51,2019-06-29,2021-06-28
5090,5354,Credit Card,42870.62,2015-07-25,2016-07-24
5091,5773,Overdraft,44842.96,2023-12-28,2024-12-27
5092,7078,Credit Card,74985.34,2021-08-15,2024-08-14
5093,143,Locker,68281.35,2021-12-02,2023-12-02
5094,4143,Loan,87300.88,2017-11-24,2022-11-23
5095,1944,Loan,70942.08,2015-11-05,2016-11-04
5096,2165,Overdraft,51607.78,2019-05-29,2021-05-28
5097,7054,Overdraft,78842.85,2021-09-15,2025-09-14
5098,269,Loan,6301.25,2018-09-14,2022-09-13
5099,1780,Overdraft,79402.24,2019-06-02,2021-06-01
5100,7548,Locker,31204.05,2021-03-16,2024-03-15
5101,6748,Loan,67000.11,2019-07-12,2024-07-10
5102,5451,Insurance,83904.32,2016-06-20,2021-06-19
5103,4701,Loan,41000.74,2021-03-25,2023-03-25
5104,3376,Overdraft,88402.46,2022-12-14,2025-12-13
5105,7002,Credit Card,70775.99,2023-03-06,2027-03-05
5106,6403,Loan,3665.14,2018-10-08,2021-10-07
5107,3153,Credit Card,6548.33,2017-04-22,2019-04-22
5108,4718,Locker,13704.13,2020-10-12,2024-10-11
5109,4621,Credit Card,87158.25,2017-10-05,2019-10-05
5110,3800,Credit Card,19767.58,2015-04-20,2020-04-18
5111,5100,Insurance,16218.85,2016-12-13,2020-12-12
5112,4855,Overdraft,42287.91,2022-12-18,2025-12-17
5113,3360,Insurance,93703.26,2023-07-13,2028-07-11
5114,4072,Locker,40736.03,2015-11-11,2016-11-10
5115,4575,Credit Card,43111.04,2021-04-09,2023-04-09
5116,1402,Insurance,25520.91,2019-06-10,2023-06-09
5117,4310,Insurance,41192.63,2015-02-20,2018-02-19
5118,2694,Locker,98088.0,2022-10-16,2026-10-15
5119,5128,Loan,17345.31,2016-09-26,2018-09-26
5120,3673,Insurance,25137.5,2015-02-14,2018-02-13
5121,3951,Loan,62819.03,2021-06-25,2022-06-25
5122,1376,Loan,27647.45,2022-04-02,2025-04-01
5123,5899,Insurance,17490.92,2019-07-23,2023-07-22
5124,7676,Credit Card,57405.05,2022-08-08,2024-08-07
5125,1636,Credit Card,37874.64,2020-02-03,2025-02-01
5126,6602,Loan,10936.52,2017-10-21,2021-10-20
5127,496,Insurance,98692.33,2021-01-05,2025-01-04
5128,93,Loan,83843.22,2015-05-02,2016-05-01
5129,7656,Insurance,80425.1,2017-09-13,2022-09-12
5130,4153,Credit Card,9274.26,2020-08-02,2021-08-02
5131,5447,Loan,78826.8,2015-06-20,2017-06-19
5132,7197,Credit Card,37174.12,2021-01-14,2022-01-14
5133,2138,Overdraft,83272.99,2015-07-10,2019-07-09
5134,1020,Loan,89655.07,2023-05-28,2028-05-26
5135,2212,Locker,36968.75,2015-04-10,2017-04-09
5136,6321,Loan,11017.8,2021-03-31,2022-03-31
5137,1081,Overdraft,89891.71,2016-06-09,2021-06-08
5138,6826,Credit Card,22616.82,2015-09-21,2020-09-19
5139,7096,Locker,70426.79,2016-04-07,2019-04-07
5140,2558,Overdraft,66194.14,2022-01-19,2026-01-18
5141,6547,Insurance,54403.81,2023-08-19,2024-08-18
5142,453,Credit Card,66596.57,2019-07-17,2023-07-16
5143,2902,Overdraft,54369.75,2018-04-06,2020-04-05
5144,4898,Credit Card,37924.3,2021-05-23,2025-05-22
5145,5978,Loan,2261.67,2017-05-17,2018-05-17
5146,1661,Locker,84856.59,2018-07-14,2022-07-13
5147,5545,Insurance,46509.82,2023-10-09,2024-10-08
5148,3046,Locker,96231.98,2022-06-14,2026-06-13
5149,7505,Credit Card,60826.12,2022-02-17,2024-02-17
5150,5849,Locker,66698.75,2022-12-29,2026-12-28
5151,5020,Insurance,10593.2,2023-01-27,2026-01-26
5152,2178,Overdraft,99825.38,2023-11-03,2028-11-01
5153,7580,Credit Card,4425.25,2018-09-12,2023-09-11
5154,4442,Credit Card,99284.59,2020-11-27,2025-11-26
5155,5797,Overdraft,97018.79,2017-03-21,2019-03-21
5156,7282,Credit Card,68622.02,2015-06-10,2016-06-09
5157,4641,Insurance,55813.47,2016-09-03,2019-09-03
5158,3936,Credit Card,33962.78,2015-02-18,2016-02-18
5159,6826,Insurance,7278.21,2018-08-06,2021-08-05
5160,1730,Insurance,58525.4,2016-11-06,2018-11-06
5161,630,Loan,28611.85,2018-07-26,2022-07-25
5162,5024,Loan,65982.27,2022-11-07,2023-11-07
5163,6736,Locker,96534.17,2016-11-22,2019-11-22
5164,6097,Locker,35099.36,2023-08-24,2028-08-22
5165,5801,Insurance,41579.16,2022-04-20,2027-04-19
5166,1226,Locker,40970.53,2016-10-27,2017-10-27
5167,5060,Loan,53432.26,2019-11-29,2024-11-27
5168,1550,Insurance,55297.48,2020-05-02,2021-05-02
5169,1600,Insurance,18846.75,2021-07-25,2023-07-25
5170,4022,Locker,86948.62,2019-03-22,2022-03-21
5171,2301,Locker,76762.05,2017-02-12,2019-02-12
5172,2730,Credit Card,87383.97,2015-08-15,2018-08-14
5173,3568,Overdraft,59729.18,2016-10-30,2017-10-30
5174,2981,Overdraft,61919.77,2017-11-03,2020-11-02
5175,1889,Overdraft,60301.49,2015-11-29,2019-11-28
5176,4269,Loan,85079.08,2019-03-20,2020-03-19
5177,7747,Locker,29442.66,2023-04-22,2026-04-21
5178,2263,Overdraft,83124.16,2017-06-04,2022-06-03
5179,916,Insurance,11828.75,2018-05-25,2023-05-24
5180,3714,Credit Card,1088.28,2023-02-17,2024-02-17
5181,3595,Overdraft,24592.76,2015-07-12,2017-07-11
5182,2119,Insurance,17055.46,2019-05-13,2022-05-12
5183,1144,Overdraft,88048.58,2017-05-09,2020-05-08
5184,7232,Credit Card,18383.83,2021-06-14,2022-06-14
5185,714,Loan,6963.26,2023-12-24,2028-12-22
5186,219,Overdraft,84489.59,2017-01-23,2018-01-23
5187,4232,Insurance,69461.26,2018-10-05,2020-10-04
5188,7038,Insurance,86505.8,2020-03-20,2023-03-20
5189,5326,Overdraft,94002.42,2022-06-21,2025-06-20
5190,6711,Loan,10230.43,2023-04-29,2025-04-28
5191,3731,Loan,38700.36,2020-04-03,2023-04-03
5192,2613,Locker,60686.18,2023-09-25,2024-09-24
5193,6388,Overdraft,95706.06,2017-05-24,2018-05-24
5194,4022,Insurance,32547.34,2015-08-08,2020-08-06
5195,3333,Loan,13864.46,2016-03-09,2018-03-09
5196,6632,Credit Card,83263.79,2022-06-05,2027-06-04
5197,7889,Overdraft,65062.91,2019-01-11,2023-01-10
5198,6393,Credit Card,70552.62,2023-09-12,2025-09-11
5199,2401,Loan,92472.23,2017-09-02,2020-09-01
5200,2553,Credit Card,13398.62,2016-11-09,2018-11-09
5201,4404,Credit Card,22641.1,2022-03-07,2027-03-06
5202,3630,Overdraft,6977.49,2015-04-29,2018-04-28
5203,7717,Loan,69677.58,2015-09-27,2020-09-25
5204,544,Loan,78384.58,2015-11-20,2016-11-19
5205,3639,Overdraft,70073.68,2023-04-04,2024-04-03
5206,1470,Credit Card,65886.66,2021-03-12,2024-03-11
5207,7596,Loan,11590.45,2022-01-09,2024-01-09
5208,4409,Locker,99075.48,2020-04-05,2022-04-05
5209,909,Locker,90525.1,2022-05-06,2027-05-05
5210,2842,Loan,46989.65,2020-06-08,2023-06-08
5211,418,Overdraft,24193.02,2017-02-14,2020-02-14
5212,3461,Overdraft,12669.63,2021-01-14,2024-01-14
5213,3179,Overdraft,86612.49,2017-03-17,2020-03-16
5214,2486,Insurance,23516.77,2023-06-13,2025-06-12
5215,4411,Credit Card,80021.27,2020-12-18,2022-12-18
5216,3171,Credit Card,97775.35,2020-09-22,2025-09-21
5217,6709,Loan,6929.7,2019-03-18,2021-03-17
5218,2040,Loan,8194.33,2023-03-12,2025-03-11
5219,5351,Overdraft,99400.24,2022-11-22,2025-11-21
5220,5518,Overdraft,63491.79,2017-08-03,2020-08-02
5221,3762,Locker,96077.66,2017-07-03,2022-07-02
5222,55,Loan,49606.0,2020-10-19,2023-10-19
5223,2207,Overdraft,55354.71,2015-05-08,2017-05-07
5224,6467,Loan,77717.0,2015-11-26,2016-11-25
5225,7551,Locker,18978.04,2018-04-03,2023-04-02
5226,6487,Loan,42841.87,2016-11-11,2021-11-10
5227,1607,Insurance,41963.17,2022-11-22,2026-11-21
5228,2796,Loan,34782.24,2015-01-28,2016-01-28
5229,2215,Loan,29235.79,2022-08-01,2024-07-31
5230,5584,Locker,11890.17,2017-09-03,2019-09-03
5231,5367,Credit Card,81573.49,2016-03-31,2019-03-31
5232,671,Insurance,42422.25,2021-09-28,2024-09-27
5233,2145,Loan,37417.12,2020-12-29,2024-12-28
5234,7737,Overdraft,60118.92,2019-08-20,2022-08-19
5235,5709,Loan,70505.47,2016-09-08,2021-09-07
5236,7550,Insurance,32575.42,2018-11-01,2019-11-01
5237,6706,Insurance,28694.26,2016-01-04,2019-01-03
5238,4126,Overdraft,17665.0,2023-03-09,2027-03-08
5239,3483,Insurance,52300.18,2019-06-22,2021-06-21
5240,4108,Loan,3422.73,2023-02-27,2024-02-27
5241,4578,Credit Card,94042.84,2018-07-01,2022-06-30
5242,6265,Locker,23721.81,2016-05-23,2021-05-22
5243,6056,Insurance,13744.43,2015-02-14,2020-02-13
5244,5185,Credit Card,96203.43,2023-04-10,2026-04-09
5245,3687,Locker,3287.71,2015-05-09,2019-05-08
5246,6233,Locker,3301.41,2022-03-08,2027-03-07
5247,6373,Credit Card,17713.4,2023-07-26,2027-07-25
5248,1215,Insurance,18472.08,2015-07-16,2018-07-15
5249,6381,Insurance,74823.66,2020-01-05,2024-01-04
5250,6254,Locker,93710.67,2021-09-21,2024-09-20
5251,4739,Overdraft,95844.99,2022-01-16,2025-01-15
5252,1858,Loan,4322.72,2022-02-16,2023-02-16
5253,7421,Locker,98472.24,2015-10-08,2018-10-07
5254,6364,Locker,92134.69,2017-05-16,2022-05-15
5255,7219,Credit Card,85063.42,2021-10-01,2026-09-30
5256,5201,Overdraft,45209.42,2016-10-25,2020-10-24
5257,5040,Insurance,5664.83,2021-02-25,2026-02-24
5258,7657,Insurance,18453.12,2016-04-12,2018-04-12
5259,576,Loan,12449.02,2018-12-20,2022-12-19
5260,6166,Overdraft,93077.91,2022-03-22,2023-03-22
5261,4244,Locker,63662.75,2020-10-26,2023-10-26
5262,7501,Loan,64391.36,2023-03-09,2025-03-08
5263,3628,Overdraft,65258.67,2020-06-01,2021-06-01
5264,7623,Loan,3371.86,2020-07-28,2021-07-28
5265,2967,Credit Card,85601.77,2017-07-01,2022-06-30
5266,7856,Loan,79269.48,2023-01-12,2028-01-11
5267,6534,Credit Card,68697.69,2017-10-02,2018-10-02
5268,5461,Locker,13818.84,2017-07-30,2019-07-30
5269,7203,Credit Card,81448.99,2021-02-20,2024-02-20
5270,5377,Credit Card,1285.59,2019-07-13,2021-07-12
5271,2886,Loan,89281.96,2016-10-03,2018-10-03
5272,802,Loan,18607.31,2018-09-17,2022-09-16
5273,3421,Insurance,7975.32,2015-01-20,2016-01-20
5274,5498,Credit Card,60575.92,2022-10-09,2026-10-08
5275,2351,Locker,43143.58,2020-09-26,2021-09-26
5276,957,Overdraft,88393.11,2020-06-14,2025-06-13
5277,2974,Loan,49768.88,2020-06-16,2021-06-16
5278,6232,Locker,19637.4,2018-06-23,2020-06-22
5279,1166,Credit Card,79689.6,2017-02-15,2018-02-15
5280,6697,Locker,80974.65,2019-10-08,2021-10-07
5281,6598,Credit Card,44036.56,2023-12-29,2028-12-27
5282,293,Locker,81925.5,2021-01-15,2023-01-15
5283,6326,Overdraft,60218.13,2018-06-16,2023-06-15
5284,6496,Locker,35890.08,2015-07-05,2016-07-04
5285,563,Credit Card,85963.23,2023-11-10,2025-11-09
5286,4481,Insurance,66094.8,2015-03-12,2018-03-11
